year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2009,"Black-capped Pygmy-Tyrant",Myiornis atricapillus,4,252,0.015873015873015872
2010,"Black-capped Pygmy-Tyrant",Myiornis atricapillus,0,198,0
2011,"Black-capped Pygmy-Tyrant",Myiornis atricapillus,0,170,0
2012,"Black-capped Pygmy-Tyrant",Myiornis atricapillus,0,100.5,0
2013,"Black-capped Pygmy-Tyrant",Myiornis atricapillus,0,169.75,0
2014,"Black-capped Pygmy-Tyrant",Myiornis atricapillus,0,265.5,0
2015,"Black-capped Pygmy-Tyrant",Myiornis atricapillus,0,162.5,0
2016,"Black-capped Pygmy-Tyrant",Myiornis atricapillus,0,NA,NA
2017,"Black-capped Pygmy-Tyrant",Myiornis atricapillus,0,78.8,0
2018,"Black-capped Pygmy-Tyrant",Myiornis atricapillus,0,175.75,0
2019,"Black-capped Pygmy-Tyrant",Myiornis atricapillus,0,182,0
1994,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,27,184,0.14673913043478262
1995,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,52,190,0.2736842105263158
1996,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,53,310,0.17096774193548386
1997,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,8,218,0.03669724770642202
1998,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,22,145,0.15172413793103448
1999,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,23,147,0.1564625850340136
2000,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,15,164,0.09146341463414634
2001,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,134,257,0.5214007782101168
2002,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,83,241,0.34439834024896265
2003,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,27,236,0.11440677966101695
2004,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,13,200,0.065
2005,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,80,177,0.4519774011299435
2006,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,58,236.5,0.2452431289640592
2007,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,40,326,0.12269938650306748
2008,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,33,251,0.13147410358565736
2009,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,39,252,0.15476190476190477
2010,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,26,198,0.13131313131313133
2011,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,9,170,0.052941176470588235
2012,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,3,100.5,0.029850746268656716
2013,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,22,169.75,0.12960235640648013
2014,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,32,265.5,0.12052730696798493
2015,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,53,162.5,0.3261538461538461
2016,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,24,NA,NA
2017,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,8,78.8,0.10152284263959391
2018,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,45,175.75,0.25604551920341395
2019,"Scale-crested Pygmy-Tyrant",Lophotriccus pileatus,55,182,0.3021978021978022
1994,"Northern Bentbill",Oncostoma cinereigulare,1,184,0.005434782608695652
1995,"Northern Bentbill",Oncostoma cinereigulare,2,190,0.010526315789473684
1996,"Northern Bentbill",Oncostoma cinereigulare,0,310,0
1997,"Northern Bentbill",Oncostoma cinereigulare,0,218,0
1998,"Northern Bentbill",Oncostoma cinereigulare,5,145,0.034482758620689655
1999,"Northern Bentbill",Oncostoma cinereigulare,0,147,0
2000,"Northern Bentbill",Oncostoma cinereigulare,0,164,0
2001,"Northern Bentbill",Oncostoma cinereigulare,0,257,0
2002,"Northern Bentbill",Oncostoma cinereigulare,0,241,0
2003,"Northern Bentbill",Oncostoma cinereigulare,0,236,0
2004,"Northern Bentbill",Oncostoma cinereigulare,0,200,0
2005,"Northern Bentbill",Oncostoma cinereigulare,3,177,0.01694915254237288
2006,"Northern Bentbill",Oncostoma cinereigulare,2,236.5,0.008456659619450317
2007,"Northern Bentbill",Oncostoma cinereigulare,0,326,0
2008,"Northern Bentbill",Oncostoma cinereigulare,0,251,0
2009,"Northern Bentbill",Oncostoma cinereigulare,0,252,0
2010,"Northern Bentbill",Oncostoma cinereigulare,0,198,0
2011,"Northern Bentbill",Oncostoma cinereigulare,0,170,0
2012,"Northern Bentbill",Oncostoma cinereigulare,0,100.5,0
2013,"Northern Bentbill",Oncostoma cinereigulare,4,169.75,0.023564064801178203
2014,"Northern Bentbill",Oncostoma cinereigulare,0,265.5,0
2015,"Northern Bentbill",Oncostoma cinereigulare,0,162.5,0
2016,"Northern Bentbill",Oncostoma cinereigulare,4,NA,NA
2017,"Northern Bentbill",Oncostoma cinereigulare,0,78.8,0
2018,"Northern Bentbill",Oncostoma cinereigulare,3,175.75,0.017069701280227598
2019,"Northern Bentbill",Oncostoma cinereigulare,3,182,0.016483516483516484
1994,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,184,0
1995,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,190,0
1996,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,310,0.0032258064516129032
1997,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,218,0
1998,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,145,0
1999,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,147,0
2000,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,9,164,0.054878048780487805
2001,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,257,0
2002,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,241,0.004149377593360996
2003,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,236,0.00423728813559322
2004,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,2,200,0.01
2005,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,6,177,0.03389830508474576
2006,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,2,236.5,0.008456659619450317
2007,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,326,0
2008,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,251,0
2009,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,4,252,0.015873015873015872
2010,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,198,0.005050505050505051
2011,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,170,0
2012,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,100.5,0
2013,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,169.75,0
2014,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,265.5,0.003766478342749529
2015,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,162.5,0
2016,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,2,NA,NA
2017,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,2,78.8,0.025380710659898477
2018,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,0,175.75,0
2019,"Slate-headed Tody-Flycatcher",Poecilotriccus sylvia,1,182,0.005494505494505495
1994,"Common Tody-Flycatcher",Todirostrum cinereum,7,184,0.03804347826086957
1995,"Common Tody-Flycatcher",Todirostrum cinereum,21,190,0.11052631578947368
1996,"Common Tody-Flycatcher",Todirostrum cinereum,18,310,0.05806451612903226
1997,"Common Tody-Flycatcher",Todirostrum cinereum,6,218,0.027522935779816515
1998,"Common Tody-Flycatcher",Todirostrum cinereum,22,145,0.15172413793103448
1999,"Common Tody-Flycatcher",Todirostrum cinereum,14,147,0.09523809523809523
2000,"Common Tody-Flycatcher",Todirostrum cinereum,13,164,0.07926829268292683
2001,"Common Tody-Flycatcher",Todirostrum cinereum,39,257,0.1517509727626459
2002,"Common Tody-Flycatcher",Todirostrum cinereum,17,241,0.07053941908713693
2003,"Common Tody-Flycatcher",Todirostrum cinereum,22,236,0.09322033898305085
2004,"Common Tody-Flycatcher",Todirostrum cinereum,21,200,0.105
2005,"Common Tody-Flycatcher",Todirostrum cinereum,22,177,0.12429378531073447
2006,"Common Tody-Flycatcher",Todirostrum cinereum,21,236.5,0.08879492600422834
2007,"Common Tody-Flycatcher",Todirostrum cinereum,22,326,0.06748466257668712
2008,"Common Tody-Flycatcher",Todirostrum cinereum,3,251,0.01195219123505976
2009,"Common Tody-Flycatcher",Todirostrum cinereum,9,252,0.03571428571428571
2010,"Common Tody-Flycatcher",Todirostrum cinereum,14,198,0.0707070707070707
2011,"Common Tody-Flycatcher",Todirostrum cinereum,17,170,0.1
2012,"Common Tody-Flycatcher",Todirostrum cinereum,6,100.5,0.05970149253731343
2013,"Common Tody-Flycatcher",Todirostrum cinereum,10,169.75,0.05891016200294551
2014,"Common Tody-Flycatcher",Todirostrum cinereum,22,265.5,0.08286252354048965
2015,"Common Tody-Flycatcher",Todirostrum cinereum,18,162.5,0.11076923076923077
2016,"Common Tody-Flycatcher",Todirostrum cinereum,14,NA,NA
2017,"Common Tody-Flycatcher",Todirostrum cinereum,16,78.8,0.20304568527918782
2018,"Common Tody-Flycatcher",Todirostrum cinereum,0,175.75,0
2019,"Common Tody-Flycatcher",Todirostrum cinereum,17,182,0.09340659340659341
1994,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,0,184,0
1995,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,0,190,0
1996,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,5,310,0.016129032258064516
1997,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,0,218,0
1998,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,10,145,0.06896551724137931
1999,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,4,147,0.027210884353741496
2000,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,2,164,0.012195121951219513
2001,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,9,257,0.03501945525291829
2002,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,1,241,0.004149377593360996
2003,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,0,236,0
2004,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,2,200,0.01
2005,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,4,177,0.022598870056497175
2006,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,0,236.5,0
2007,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,2,326,0.006134969325153374
2008,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,8,251,0.03187250996015936
2009,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,5,252,0.01984126984126984
2010,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,4,198,0.020202020202020204
2011,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,1,170,0.0058823529411764705
2012,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,0,100.5,0
2013,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,1,169.75,0.005891016200294551
2014,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,4,265.5,0.015065913370998116
2015,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,0,162.5,0
2016,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,2,NA,NA
2017,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,4,78.8,0.050761421319796954
2018,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,1,175.75,0.005689900426742532
2019,"Black-headed Tody-Flycatcher",Todirostrum nigriceps,1,182,0.005494505494505495
1994,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,1,184,0.005434782608695652
1995,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,6,190,0.031578947368421054
1996,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,5,310,0.016129032258064516
1997,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,4,218,0.01834862385321101
1998,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,4,145,0.027586206896551724
1999,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,7,147,0.047619047619047616
2000,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,6,164,0.036585365853658534
2001,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,4,257,0.01556420233463035
2002,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,5,241,0.02074688796680498
2003,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,7,236,0.029661016949152543
2004,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,13,200,0.065
2005,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,19,177,0.10734463276836158
2006,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,5,236.5,0.021141649048625793
2007,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,10,326,0.03067484662576687
2008,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,8,251,0.03187250996015936
2009,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,3,252,0.011904761904761904
2010,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,1,198,0.005050505050505051
2011,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,0,170,0
2012,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,2,100.5,0.01990049751243781
2013,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,6,169.75,0.035346097201767304
2014,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,7,265.5,0.026365348399246705
2015,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,9,162.5,0.055384615384615386
2016,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,10,NA,NA
2017,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,2,78.8,0.025380710659898477
2018,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,4,175.75,0.02275960170697013
2019,"Eye-ringed Flatbill",Rhynchocyclus brevirostris,9,182,0.04945054945054945
1994,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,1,184,0.005434782608695652
1995,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,13,190,0.06842105263157895
1996,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,5,310,0.016129032258064516
1997,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,3,218,0.013761467889908258
1998,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,7,145,0.04827586206896552
1999,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,3,147,0.02040816326530612
2000,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,9,164,0.054878048780487805
2001,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,8,257,0.0311284046692607
2002,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,10,241,0.04149377593360996
2003,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,8,236,0.03389830508474576
2004,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,5,200,0.025
2005,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,6,177,0.03389830508474576
2006,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,4,236.5,0.016913319238900635
2007,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,5,326,0.015337423312883436
2008,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,8,251,0.03187250996015936
2009,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,5,252,0.01984126984126984
2010,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,4,198,0.020202020202020204
2011,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,13,170,0.07647058823529412
2012,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,4,100.5,0.03980099502487562
2013,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,2,169.75,0.011782032400589101
2014,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,5,265.5,0.018832391713747645
2015,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,1,162.5,0.006153846153846154
2016,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,7,NA,NA
2017,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,13,78.8,0.1649746192893401
2018,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,4,175.75,0.02275960170697013
2019,"Yellow-olive Flycatcher",Tolmomyias sulphurescens,4,182,0.02197802197802198
1994,"Yellow-margined Flycatcher",Tolmomyias assimilis,1,184,0.005434782608695652
1995,"Yellow-margined Flycatcher",Tolmomyias assimilis,0,190,0
1996,"Yellow-margined Flycatcher",Tolmomyias assimilis,1,310,0.0032258064516129032
1997,"Yellow-margined Flycatcher",Tolmomyias assimilis,1,218,0.0045871559633027525
1998,"Yellow-margined Flycatcher",Tolmomyias assimilis,2,145,0.013793103448275862
1999,"Yellow-margined Flycatcher",Tolmomyias assimilis,0,147,0
2000,"Yellow-margined Flycatcher",Tolmomyias assimilis,2,164,0.012195121951219513
2001,"Yellow-margined Flycatcher",Tolmomyias assimilis,5,257,0.019455252918287938
2002,"Yellow-margined Flycatcher",Tolmomyias assimilis,2,241,0.008298755186721992
2003,"Yellow-margined Flycatcher",Tolmomyias assimilis,1,236,0.00423728813559322
2004,"Yellow-margined Flycatcher",Tolmomyias assimilis,6,200,0.03
2005,"Yellow-margined Flycatcher",Tolmomyias assimilis,3,177,0.01694915254237288
2006,"Yellow-margined Flycatcher",Tolmomyias assimilis,2,236.5,0.008456659619450317
2007,"Yellow-margined Flycatcher",Tolmomyias assimilis,0,326,0
2008,"Yellow-margined Flycatcher",Tolmomyias assimilis,1,251,0.00398406374501992
2009,"Yellow-margined Flycatcher",Tolmomyias assimilis,2,252,0.007936507936507936
2010,"Yellow-margined Flycatcher",Tolmomyias assimilis,0,198,0
2011,"Yellow-margined Flycatcher",Tolmomyias assimilis,0,170,0
2012,"Yellow-margined Flycatcher",Tolmomyias assimilis,0,100.5,0
2013,"Yellow-margined Flycatcher",Tolmomyias assimilis,1,169.75,0.005891016200294551
2014,"Yellow-margined Flycatcher",Tolmomyias assimilis,2,265.5,0.007532956685499058
2015,"Yellow-margined Flycatcher",Tolmomyias assimilis,1,162.5,0.006153846153846154
2016,"Yellow-margined Flycatcher",Tolmomyias assimilis,0,NA,NA
2017,"Yellow-margined Flycatcher",Tolmomyias assimilis,0,78.8,0
2018,"Yellow-margined Flycatcher",Tolmomyias assimilis,0,175.75,0
2019,"Yellow-margined Flycatcher",Tolmomyias assimilis,0,182,0
1994,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,184,0
1995,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,190,0
1996,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,310,0
1997,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,218,0
1998,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,145,0
1999,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,147,0
2000,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,164,0
2001,"Stub-tailed Spadebill",Platyrinchus cancrominus,2,257,0.007782101167315175
2002,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,241,0
2003,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,236,0
2004,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,200,0
2005,"Stub-tailed Spadebill",Platyrinchus cancrominus,1,177,0.005649717514124294
2006,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,236.5,0
2007,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,326,0
2008,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,251,0
2009,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,252,0
2010,"Stub-tailed Spadebill",Platyrinchus cancrominus,2,198,0.010101010101010102
2011,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,170,0
2012,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,100.5,0
2013,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,169.75,0
2014,"Stub-tailed Spadebill",Platyrinchus cancrominus,3,265.5,0.011299435028248588
2015,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,162.5,0
2016,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,NA,NA
2017,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,78.8,0
2018,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,175.75,0
2019,"Stub-tailed Spadebill",Platyrinchus cancrominus,0,182,0
1994,"White-throated Spadebill",Platyrinchus mystaceus,6,184,0.03260869565217391
1995,"White-throated Spadebill",Platyrinchus mystaceus,24,190,0.12631578947368421
1996,"White-throated Spadebill",Platyrinchus mystaceus,16,310,0.05161290322580645
1997,"White-throated Spadebill",Platyrinchus mystaceus,8,218,0.03669724770642202
1998,"White-throated Spadebill",Platyrinchus mystaceus,6,145,0.041379310344827586
1999,"White-throated Spadebill",Platyrinchus mystaceus,18,147,0.12244897959183673
2000,"White-throated Spadebill",Platyrinchus mystaceus,13,164,0.07926829268292683
2001,"White-throated Spadebill",Platyrinchus mystaceus,12,257,0.04669260700389105
2002,"White-throated Spadebill",Platyrinchus mystaceus,24,241,0.0995850622406639
2003,"White-throated Spadebill",Platyrinchus mystaceus,24,236,0.1016949152542373
2004,"White-throated Spadebill",Platyrinchus mystaceus,4,200,0.02
2005,"White-throated Spadebill",Platyrinchus mystaceus,47,177,0.2655367231638418
2006,"White-throated Spadebill",Platyrinchus mystaceus,14,236.5,0.05919661733615222
2007,"White-throated Spadebill",Platyrinchus mystaceus,25,326,0.07668711656441718
2008,"White-throated Spadebill",Platyrinchus mystaceus,18,251,0.07171314741035857
2009,"White-throated Spadebill",Platyrinchus mystaceus,15,252,0.05952380952380952
2010,"White-throated Spadebill",Platyrinchus mystaceus,4,198,0.020202020202020204
2011,"White-throated Spadebill",Platyrinchus mystaceus,7,170,0.041176470588235294
2012,"White-throated Spadebill",Platyrinchus mystaceus,4,100.5,0.03980099502487562
2013,"White-throated Spadebill",Platyrinchus mystaceus,12,169.75,0.07069219440353461
2014,"White-throated Spadebill",Platyrinchus mystaceus,22,265.5,0.08286252354048965
2015,"White-throated Spadebill",Platyrinchus mystaceus,17,162.5,0.10461538461538461
2016,"White-throated Spadebill",Platyrinchus mystaceus,23,NA,NA
2017,"White-throated Spadebill",Platyrinchus mystaceus,6,78.8,0.07614213197969544
2018,"White-throated Spadebill",Platyrinchus mystaceus,15,175.75,0.08534850640113797
2019,"White-throated Spadebill",Platyrinchus mystaceus,18,182,0.0989010989010989
1994,"Golden-crowned Spadebill",Platyrinchus coronatus,2,184,0.010869565217391304
1995,"Golden-crowned Spadebill",Platyrinchus coronatus,0,190,0
1996,"Golden-crowned Spadebill",Platyrinchus coronatus,1,310,0.0032258064516129032
1997,"Golden-crowned Spadebill",Platyrinchus coronatus,4,218,0.01834862385321101
1998,"Golden-crowned Spadebill",Platyrinchus coronatus,1,145,0.006896551724137931
1999,"Golden-crowned Spadebill",Platyrinchus coronatus,0,147,0
2000,"Golden-crowned Spadebill",Platyrinchus coronatus,2,164,0.012195121951219513
2001,"Golden-crowned Spadebill",Platyrinchus coronatus,4,257,0.01556420233463035
2002,"Golden-crowned Spadebill",Platyrinchus coronatus,0,241,0
2003,"Golden-crowned Spadebill",Platyrinchus coronatus,0,236,0
2004,"Golden-crowned Spadebill",Platyrinchus coronatus,1,200,0.005
2005,"Golden-crowned Spadebill",Platyrinchus coronatus,0,177,0
2006,"Golden-crowned Spadebill",Platyrinchus coronatus,1,236.5,0.004228329809725159
2007,"Golden-crowned Spadebill",Platyrinchus coronatus,5,326,0.015337423312883436
2008,"Golden-crowned Spadebill",Platyrinchus coronatus,0,251,0
2009,"Golden-crowned Spadebill",Platyrinchus coronatus,1,252,0.003968253968253968
2010,"Golden-crowned Spadebill",Platyrinchus coronatus,5,198,0.025252525252525252
2011,"Golden-crowned Spadebill",Platyrinchus coronatus,0,170,0
2012,"Golden-crowned Spadebill",Platyrinchus coronatus,0,100.5,0
2013,"Golden-crowned Spadebill",Platyrinchus coronatus,0,169.75,0
2014,"Golden-crowned Spadebill",Platyrinchus coronatus,0,265.5,0
2015,"Golden-crowned Spadebill",Platyrinchus coronatus,0,162.5,0
2016,"Golden-crowned Spadebill",Platyrinchus coronatus,2,NA,NA
2017,"Golden-crowned Spadebill",Platyrinchus coronatus,0,78.8,0
2018,"Golden-crowned Spadebill",Platyrinchus coronatus,1,175.75,0.005689900426742532
2019,"Golden-crowned Spadebill",Platyrinchus coronatus,0,182,0
1994,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,1,184,0.005434782608695652
1995,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,190,0
1996,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,310,0
1997,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,218,0
1998,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,145,0
1999,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,147,0
2000,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,1,164,0.006097560975609756
2001,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,257,0
2002,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,241,0
2003,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,1,236,0.00423728813559322
2004,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,1,200,0.005
2005,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,177,0
2006,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,236.5,0
2007,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,326,0
2008,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,2,251,0.00796812749003984
2009,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,1,252,0.003968253968253968
2010,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,198,0
2011,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,170,0
2012,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,100.5,0
2013,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,169.75,0
2014,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,265.5,0
2015,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,1,162.5,0.006153846153846154
2016,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,3,NA,NA
2017,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,2,78.8,0.025380710659898477
2018,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,0,175.75,0
2019,"Ruddy-tailed Flycatcher",Terenotriccus erythrurus,1,182,0.005494505494505495
1994,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,4,184,0.021739130434782608
1995,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,6,190,0.031578947368421054
1996,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,6,310,0.01935483870967742
1997,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,1,218,0.0045871559633027525
1998,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,4,145,0.027586206896551724
1999,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,3,147,0.02040816326530612
2000,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,4,164,0.024390243902439025
2001,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,9,257,0.03501945525291829
2002,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,3,241,0.012448132780082987
2003,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,0,236,0
2004,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,4,200,0.02
2005,"Sulphur-rumped Flycatcher",Myiobius sulphureipygius,8,177,0.04519774011299435
